Mode: FUNC_078  Corner: FUNC_0.78V_SETUP
Scenario: FUNC_0.78V_SETUP
Constraint: max_capacitance

Category Summary
Category,VIOLATED
SRAM,16384
Power_Switch,88
Level_Shifter,2
BUF,5564
INV,62
mem,1116
others,464

Category,Type,Name,Required,Actual,Slack,Violation
SRAM,NET,bit_secure_1_slice_3_t_din2piso[1],0.025,6.534,-6.509,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_3_nibble_0/O1[1],0.025,6.534,-6.509,VIOLATED
SRAM,NET,bit_secure_4_slice_11_t_din2piso[5],0.025,6.532,-6.507,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_11_nibble_0/O2[1],0.025,6.532,-6.507,VIOLATED
SRAM,NET,bit_secure_2_slice_20_t_din2piso[9],0.025,6.531,-6.506,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_20_nibble_1/O1[1],0.025,6.531,-6.506,VIOLATED
SRAM,NET,bit_secure_4_slice_2_t_din2piso[13],0.025,6.526,-6.501,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_2_nibble_1/O2[1],0.025,6.526,-6.501,VIOLATED
SRAM,NET,bit_secure_7_slice_13_t_din2piso[11],0.025,6.526,-6.501,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_13_nibble_1/O1[3],0.025,6.526,-6.501,VIOLATED
SRAM,NET,bit_secure_0_slice_22_t_din2piso[4],0.025,6.523,-6.498,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_22_nibble_0/O2[0],0.025,6.523,-6.498,VIOLATED
SRAM,NET,bit_secure_2_slice_3_t_din2piso[3],0.025,6.521,-6.496,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_3_nibble_0/O1[3],0.025,6.521,-6.496,VIOLATED
SRAM,NET,bit_secure_11_slice_10_t_din2piso[0],0.025,6.521,-6.496,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_10_nibble_0/O1[0],0.025,6.521,-6.496,VIOLATED
SRAM,NET,bit_secure_9_slice_4_t_din2piso[8],0.025,6.520,-6.495,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_4_nibble_1/O1[0],0.025,6.520,-6.495,VIOLATED
SRAM,NET,bit_secure_12_slice_12_t_din2piso[1],0.025,6.519,-6.494,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_12_nibble_0/O1[1],0.025,6.519,-6.494,VIOLATED
SRAM,NET,bit_secure_11_slice_5_t_din2piso[3],0.025,6.519,-6.494,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_5_nibble_0/O1[3],0.025,6.519,-6.494,VIOLATED
SRAM,NET,bit_secure_8_slice_21_t_din2piso[15],0.025,6.519,-6.494,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_21_nibble_1/O2[3],0.025,6.519,-6.494,VIOLATED
SRAM,NET,bit_secure_8_slice_20_t_din2piso[13],0.025,6.517,-6.492,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_20_nibble_1/O2[1],0.025,6.517,-6.492,VIOLATED
SRAM,NET,bit_secure_7_slice_4_t_din2piso[7],0.025,6.517,-6.492,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_4_nibble_0/O2[3],0.025,6.517,-6.492,VIOLATED
SRAM,NET,bit_secure_2_slice_27_t_din2piso[15],0.025,6.517,-6.492,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_27_nibble_1/O2[3],0.025,6.517,-6.492,VIOLATED
BUF,NET,compile_HFSNET_25126,82.000,88.489,-6.489,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_2106_160209/Y,82.000,88.489,-6.489,VIOLATED
SRAM,NET,bit_secure_0_slice_26_t_din2piso[6],0.025,6.514,-6.489,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_26_nibble_0/O2[2],0.025,6.514,-6.489,VIOLATED
SRAM,NET,bit_secure_2_slice_3_t_din2piso[14],0.025,6.513,-6.488,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_3_nibble_1/O2[2],0.025,6.513,-6.488,VIOLATED
SRAM,NET,bit_secure_12_slice_29_t_din2piso[9],0.025,6.513,-6.488,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_29_nibble_1/O1[1],0.025,6.513,-6.488,VIOLATED
SRAM,NET,bit_secure_9_slice_29_t_din2piso[14],0.025,6.510,-6.485,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_29_nibble_1/O2[2],0.025,6.510,-6.485,VIOLATED
SRAM,NET,bit_secure_15_slice_17_t_din2piso[9],0.025,6.509,-6.484,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_17_nibble_1/O1[1],0.025,6.509,-6.484,VIOLATED
SRAM,NET,bit_secure_1_slice_16_t_din2piso[6],0.025,6.509,-6.484,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_16_nibble_0/O2[2],0.025,6.509,-6.484,VIOLATED
SRAM,NET,bit_secure_10_slice_4_t_din2piso[0],0.025,6.508,-6.483,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_4_nibble_0/O1[0],0.025,6.508,-6.483,VIOLATED
SRAM,NET,bit_secure_7_slice_17_t_din2piso[12],0.025,6.506,-6.481,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_17_nibble_1/O2[0],0.025,6.506,-6.481,VIOLATED
SRAM,NET,bit_secure_9_slice_20_t_din2piso[15],0.025,6.503,-6.478,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_20_nibble_1/O2[3],0.025,6.503,-6.478,VIOLATED
SRAM,NET,bit_secure_1_slice_8_t_din2piso[15],0.025,6.503,-6.478,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_8_nibble_1/O2[3],0.025,6.503,-6.478,VIOLATED
SRAM,NET,bit_secure_13_slice_19_t_din2piso[4],0.025,6.503,-6.478,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_19_nibble_0/O2[0],0.025,6.503,-6.478,VIOLATED
SRAM,NET,bit_secure_8_slice_9_t_din2piso[7],0.025,6.502,-6.477,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_9_nibble_0/O2[3],0.025,6.502,-6.477,VIOLATED
SRAM,NET,bit_secure_12_slice_13_t_din2piso[6],0.025,6.498,-6.473,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_13_nibble_0/O2[2],0.025,6.498,-6.473,VIOLATED
SRAM,NET,bit_secure_13_slice_4_t_din2piso[15],0.025,6.497,-6.472,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_4_nibble_1/O2[3],0.025,6.497,-6.472,VIOLATED
SRAM,NET,bit_secure_0_slice_11_t_din2piso[9],0.025,6.494,-6.469,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_11_nibble_1/O1[1],0.025,6.494,-6.469,VIOLATED
SRAM,NET,bit_secure_0_slice_14_t_din2piso[5],0.025,6.494,-6.469,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_14_nibble_0/O2[1],0.025,6.494,-6.469,VIOLATED
SRAM,NET,bit_secure_14_slice_31_t_din2piso[12],0.025,6.494,-6.469,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_31_nibble_1/O2[0],0.025,6.494,-6.469,VIOLATED
SRAM,NET,bit_secure_6_slice_10_t_din2piso[5],0.025,6.492,-6.467,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_10_nibble_0/O2[1],0.025,6.492,-6.467,VIOLATED
SRAM,NET,bit_secure_1_slice_22_t_din2piso[12],0.025,6.491,-6.466,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_22_nibble_1/O2[0],0.025,6.491,-6.466,VIOLATED
SRAM,NET,bit_secure_1_slice_31_t_din2piso[13],0.025,6.489,-6.464,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_31_nibble_1/O2[1],0.025,6.489,-6.464,VIOLATED
SRAM,NET,bit_secure_9_slice_4_t_din2piso[5],0.025,6.487,-6.462,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_4_nibble_0/O2[1],0.025,6.487,-6.462,VIOLATED
SRAM,NET,bit_secure_7_slice_7_t_din2piso[10],0.025,6.485,-6.460,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_7_nibble_1/O1[2],0.025,6.485,-6.460,VIOLATED
SRAM,NET,bit_secure_8_slice_20_t_din2piso[5],0.025,6.484,-6.459,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_20_nibble_0/O2[1],0.025,6.484,-6.459,VIOLATED
SRAM,NET,bit_secure_11_slice_17_t_din2piso[14],0.025,6.484,-6.459,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_17_nibble_1/O2[2],0.025,6.484,-6.459,VIOLATED
others,NET,bit_secure_11_slice_4_sipo_bit/clock_opt_cts_ZCTSNET_0,82.000,88.458,-6.458,VIOLATED
others,PIN,PIN: bit_secure_11_slice_4_sipo_bit/clock_opt_cts_ZCTSINV_1868_282051/Y,82.000,88.458,-6.458,VIOLATED
SRAM,NET,bit_secure_10_slice_26_t_din2piso[12],0.025,6.481,-6.456,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_26_nibble_1/O2[0],0.025,6.481,-6.456,VIOLATED
SRAM,NET,bit_secure_2_slice_3_t_din2piso[5],0.025,6.480,-6.455,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_3_nibble_0/O2[1],0.025,6.480,-6.455,VIOLATED
SRAM,NET,bit_secure_5_slice_3_t_din2piso[15],0.025,6.478,-6.453,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_3_nibble_1/O2[3],0.025,6.478,-6.453,VIOLATED
SRAM,NET,bit_secure_7_slice_7_t_din2piso[6],0.025,6.477,-6.452,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_7_nibble_0/O2[2],0.025,6.477,-6.452,VIOLATED
SRAM,NET,bit_secure_15_slice_24_t_din2piso[9],0.025,6.473,-6.448,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_24_nibble_1/O1[1],0.025,6.473,-6.448,VIOLATED
BUF,NET,bit_secure_1_slice_6_sipo_bit/compile_ZBUF_17_1226,64.000,70.447,-6.447,VIOLATED
BUF,PIN,PIN: bit_secure_1_slice_6_sipo_bit/compile_ZBUF_17_inst_246498/Y,64.000,70.447,-6.447,VIOLATED
SRAM,NET,bit_secure_7_slice_17_t_din2piso[13],0.025,6.472,-6.447,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_17_nibble_1/O2[1],0.025,6.472,-6.447,VIOLATED
SRAM,NET,bit_secure_5_slice_17_t_din2piso[15],0.025,6.471,-6.446,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_17_nibble_1/O2[3],0.025,6.471,-6.446,VIOLATED
SRAM,NET,bit_secure_8_slice_11_t_din2piso[1],0.025,6.468,-6.443,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_11_nibble_0/O1[1],0.025,6.468,-6.443,VIOLATED
SRAM,NET,bit_secure_6_slice_14_t_din2piso[13],0.025,6.460,-6.435,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_14_nibble_1/O2[1],0.025,6.460,-6.435,VIOLATED
SRAM,NET,bit_secure_0_slice_2_t_din2piso[5],0.025,6.460,-6.435,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_2_nibble_0/O2[1],0.025,6.460,-6.435,VIOLATED
SRAM,NET,bit_secure_0_slice_27_t_din2piso[12],0.025,6.458,-6.433,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_27_nibble_1/O2[0],0.025,6.458,-6.433,VIOLATED
SRAM,NET,bit_secure_0_slice_18_t_din2piso[10],0.025,6.458,-6.433,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_18_nibble_1/O1[2],0.025,6.458,-6.433,VIOLATED
SRAM,NET,bit_secure_6_slice_26_t_din2piso[6],0.025,6.458,-6.433,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_26_nibble_0/O2[2],0.025,6.458,-6.433,VIOLATED
SRAM,NET,bit_secure_4_slice_15_t_din2piso[8],0.025,6.457,-6.432,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_15_nibble_1/O1[0],0.025,6.457,-6.432,VIOLATED
SRAM,NET,bit_secure_8_slice_20_t_din2piso[12],0.025,6.455,-6.430,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_20_nibble_1/O2[0],0.025,6.455,-6.430,VIOLATED
SRAM,NET,bit_secure_10_slice_4_t_din2piso[1],0.025,6.454,-6.429,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_4_nibble_0/O1[1],0.025,6.454,-6.429,VIOLATED
SRAM,NET,bit_secure_0_slice_11_t_din2piso[13],0.025,6.453,-6.428,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_11_nibble_1/O2[1],0.025,6.453,-6.428,VIOLATED
SRAM,NET,bit_secure_4_slice_11_t_din2piso[7],0.025,6.453,-6.428,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_11_nibble_0/O2[3],0.025,6.453,-6.428,VIOLATED
SRAM,NET,bit_secure_2_slice_26_t_din2piso[4],0.025,6.451,-6.426,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_26_nibble_0/O2[0],0.025,6.451,-6.426,VIOLATED
SRAM,NET,bit_secure_6_slice_11_t_din2piso[0],0.025,6.450,-6.425,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_11_nibble_0/O1[0],0.025,6.450,-6.425,VIOLATED
SRAM,NET,bit_secure_4_slice_26_t_din2piso[14],0.025,6.449,-6.424,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_26_nibble_1/O2[2],0.025,6.449,-6.424,VIOLATED
SRAM,NET,bit_secure_2_slice_19_t_din2piso[1],0.025,6.443,-6.418,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_19_nibble_0/O1[1],0.025,6.443,-6.418,VIOLATED
SRAM,NET,bit_secure_5_slice_31_t_din2piso[15],0.025,6.442,-6.417,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_31_nibble_1/O2[3],0.025,6.442,-6.417,VIOLATED
SRAM,NET,bit_secure_1_slice_5_t_din2piso[9],0.025,6.441,-6.416,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_5_nibble_1/O1[1],0.025,6.441,-6.416,VIOLATED
SRAM,NET,bit_secure_0_slice_14_t_din2piso[1],0.025,6.439,-6.414,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_14_nibble_0/O1[1],0.025,6.439,-6.414,VIOLATED
SRAM,NET,bit_secure_0_slice_11_t_din2piso[5],0.025,6.439,-6.414,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_11_nibble_0/O2[1],0.025,6.439,-6.414,VIOLATED
SRAM,NET,bit_secure_6_slice_14_t_din2piso[6],0.025,6.438,-6.413,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_14_nibble_0/O2[2],0.025,6.438,-6.413,VIOLATED
SRAM,NET,bit_secure_6_slice_11_t_din2piso[14],0.025,6.436,-6.411,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_11_nibble_1/O2[2],0.025,6.436,-6.411,VIOLATED
SRAM,NET,bit_secure_10_slice_26_t_din2piso[8],0.025,6.436,-6.411,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_26_nibble_1/O1[0],0.025,6.436,-6.411,VIOLATED
SRAM,NET,bit_secure_7_slice_6_t_din2piso[2],0.025,6.436,-6.411,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_6_nibble_0/O1[2],0.025,6.436,-6.411,VIOLATED
SRAM,NET,bit_secure_4_slice_22_t_din2piso[2],0.025,6.435,-6.410,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_22_nibble_0/O1[2],0.025,6.435,-6.410,VIOLATED
SRAM,NET,bit_secure_1_slice_22_t_din2piso[10],0.025,6.431,-6.406,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_22_nibble_1/O1[2],0.025,6.431,-6.406,VIOLATED
SRAM,NET,bit_secure_11_slice_17_t_din2piso[15],0.025,6.429,-6.404,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_17_nibble_1/O2[3],0.025,6.429,-6.404,VIOLATED
SRAM,NET,bit_secure_9_slice_7_t_din2piso[2],0.025,6.426,-6.401,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_7_nibble_0/O1[2],0.025,6.426,-6.401,VIOLATED
SRAM,NET,bit_secure_13_slice_4_t_din2piso[0],0.025,6.426,-6.401,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_4_nibble_0/O1[0],0.025,6.426,-6.401,VIOLATED
SRAM,NET,bit_secure_1_slice_22_t_din2piso[2],0.025,6.421,-6.396,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_22_nibble_0/O1[2],0.025,6.421,-6.396,VIOLATED
SRAM,NET,bit_secure_0_slice_2_t_din2piso[1],0.025,6.415,-6.390,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_2_nibble_0/O1[1],0.025,6.415,-6.390,VIOLATED
SRAM,NET,bit_secure_4_slice_27_t_din2piso[0],0.025,6.415,-6.390,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_27_nibble_0/O1[0],0.025,6.415,-6.390,VIOLATED
SRAM,NET,bit_secure_15_slice_11_t_din2piso[9],0.025,6.412,-6.387,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_11_nibble_1/O1[1],0.025,6.412,-6.387,VIOLATED
SRAM,NET,bit_secure_6_slice_30_t_din2piso[8],0.025,6.409,-6.384,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_30_nibble_1/O1[0],0.025,6.409,-6.384,VIOLATED
SRAM,NET,bit_secure_13_slice_4_t_din2piso[13],0.025,6.406,-6.381,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_4_nibble_1/O2[1],0.025,6.406,-6.381,VIOLATED
SRAM,NET,bit_secure_2_slice_19_t_din2piso[4],0.025,6.404,-6.379,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_19_nibble_0/O2[0],0.025,6.404,-6.379,VIOLATED
SRAM,NET,bit_secure_8_slice_28_t_din2piso[0],0.025,6.403,-6.378,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_28_nibble_0/O1[0],0.025,6.403,-6.378,VIOLATED
BUF,NET,bit_secure_12_slice_29_sipo_bit/compile_ZBUF_214_f_7484,64.000,70.377,-6.377,VIOLATED
BUF,PIN,PIN: bit_secure_12_slice_29_sipo_bit/compile_ZBUF_214_f_inst_280654/Y,64.000,70.377,-6.377,VIOLATED
SRAM,NET,bit_secure_13_slice_5_t_din2piso[12],0.025,6.402,-6.377,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_5_nibble_1/O2[0],0.025,6.402,-6.377,VIOLATED
SRAM,NET,bit_secure_12_slice_29_t_din2piso[12],0.025,6.396,-6.371,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_29_nibble_1/O2[0],0.025,6.396,-6.371,VIOLATED
SRAM,NET,bit_secure_14_slice_3_t_din2piso[15],0.025,6.396,-6.371,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_3_nibble_1/O2[3],0.025,6.396,-6.371,VIOLATED
SRAM,NET,bit_secure_1_slice_3_t_din2piso[4],0.025,6.391,-6.366,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_3_nibble_0/O2[0],0.025,6.391,-6.366,VIOLATED
SRAM,NET,bit_secure_9_slice_2_t_din2piso[13],0.025,6.385,-6.360,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_2_nibble_1/O2[1],0.025,6.385,-6.360,VIOLATED
SRAM,NET,bit_secure_8_slice_21_t_din2piso[2],0.025,6.385,-6.360,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_21_nibble_0/O1[2],0.025,6.385,-6.360,VIOLATED
SRAM,NET,bit_secure_4_slice_27_t_din2piso[2],0.025,6.384,-6.359,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_27_nibble_0/O1[2],0.025,6.384,-6.359,VIOLATED
SRAM,NET,bit_secure_8_slice_27_t_din2piso[13],0.025,6.380,-6.355,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_27_nibble_1/O2[1],0.025,6.380,-6.355,VIOLATED
SRAM,NET,bit_secure_7_slice_13_t_din2piso[12],0.025,6.377,-6.352,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_13_nibble_1/O2[0],0.025,6.377,-6.352,VIOLATED
SRAM,NET,bit_secure_6_slice_22_t_din2piso[13],0.025,6.377,-6.352,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_22_nibble_1/O2[1],0.025,6.377,-6.352,VIOLATED
SRAM,NET,bit_secure_0_slice_23_t_din2piso[13],0.025,6.374,-6.349,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_23_nibble_1/O2[1],0.025,6.374,-6.349,VIOLATED
SRAM,NET,bit_secure_6_slice_2_t_din2piso[7],0.025,6.372,-6.347,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_2_nibble_0/O2[3],0.025,6.372,-6.347,VIOLATED
SRAM,NET,bit_secure_13_slice_29_t_din2piso[0],0.025,6.371,-6.346,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_29_nibble_0/O1[0],0.025,6.371,-6.346,VIOLATED
SRAM,NET,bit_secure_4_slice_30_t_din2piso[12],0.025,6.370,-6.345,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_30_nibble_1/O2[0],0.025,6.370,-6.345,VIOLATED
SRAM,NET,bit_secure_4_slice_10_t_din2piso[15],0.025,6.370,-6.345,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_10_nibble_1/O2[3],0.025,6.370,-6.345,VIOLATED
SRAM,NET,bit_secure_8_slice_27_t_din2piso[8],0.025,6.367,-6.342,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_27_nibble_1/O1[0],0.025,6.367,-6.342,VIOLATED
SRAM,NET,bit_secure_3_slice_24_t_din2piso[12],0.025,6.366,-6.341,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_24_nibble_1/O2[0],0.025,6.366,-6.341,VIOLATED
SRAM,NET,bit_secure_4_slice_23_t_din2piso[15],0.025,6.366,-6.341,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_23_nibble_1/O2[3],0.025,6.366,-6.341,VIOLATED
SRAM,NET,bit_secure_10_slice_23_t_din2piso[8],0.025,6.365,-6.340,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_23_nibble_1/O1[0],0.025,6.365,-6.340,VIOLATED
SRAM,NET,bit_secure_4_slice_15_t_din2piso[9],0.025,6.362,-6.337,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_15_nibble_1/O1[1],0.025,6.362,-6.337,VIOLATED
SRAM,NET,bit_secure_4_slice_27_t_din2piso[13],0.025,6.356,-6.331,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_27_nibble_1/O2[1],0.025,6.356,-6.331,VIOLATED
SRAM,NET,bit_secure_2_slice_23_t_din2piso[15],0.025,6.355,-6.330,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_23_nibble_1/O2[3],0.025,6.355,-6.330,VIOLATED
SRAM,NET,bit_secure_2_slice_19_t_din2piso[12],0.025,6.355,-6.330,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_19_nibble_1/O2[0],0.025,6.355,-6.330,VIOLATED
SRAM,NET,bit_secure_8_slice_20_t_din2piso[14],0.025,6.354,-6.329,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_20_nibble_1/O2[2],0.025,6.354,-6.329,VIOLATED
SRAM,NET,bit_secure_2_slice_19_t_din2piso[0],0.025,6.350,-6.325,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_19_nibble_0/O1[0],0.025,6.350,-6.325,VIOLATED
SRAM,NET,bit_secure_4_slice_27_t_din2piso[14],0.025,6.350,-6.325,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_27_nibble_1/O2[2],0.025,6.350,-6.325,VIOLATED
SRAM,NET,bit_secure_6_slice_10_t_din2piso[15],0.025,6.350,-6.325,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_10_nibble_1/O2[3],0.025,6.350,-6.325,VIOLATED
SRAM,NET,bit_secure_1_slice_8_t_din2piso[13],0.025,6.350,-6.325,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_8_nibble_1/O2[1],0.025,6.350,-6.325,VIOLATED
SRAM,NET,bit_secure_9_slice_20_t_din2piso[13],0.025,6.350,-6.325,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_20_nibble_1/O2[1],0.025,6.350,-6.325,VIOLATED
SRAM,NET,bit_secure_6_slice_11_t_din2piso[9],0.025,6.349,-6.324,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_11_nibble_1/O1[1],0.025,6.349,-6.324,VIOLATED
SRAM,NET,bit_secure_7_slice_17_t_din2piso[8],0.025,6.348,-6.323,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_17_nibble_1/O1[0],0.025,6.348,-6.323,VIOLATED
SRAM,NET,bit_secure_0_slice_7_t_din2piso[10],0.025,6.349,-6.324,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_7_nibble_1/O1[2],0.025,6.349,-6.324,VIOLATED
SRAM,NET,bit_secure_2_slice_3_t_din2piso[9],0.025,6.348,-6.323,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_3_nibble_1/O1[1],0.025,6.348,-6.323,VIOLATED
SRAM,NET,bit_secure_0_slice_3_t_din2piso[15],0.025,6.348,-6.323,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_3_nibble_1/O2[3],0.025,6.348,-6.323,VIOLATED
SRAM,NET,bit_secure_14_slice_4_t_din2piso[7],0.025,6.346,-6.321,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_4_nibble_0/O2[3],0.025,6.346,-6.321,VIOLATED
SRAM,NET,bit_secure_11_slice_2_t_din2piso[12],0.025,6.344,-6.319,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_2_nibble_1/O2[0],0.025,6.344,-6.319,VIOLATED
SRAM,NET,bit_secure_4_slice_11_t_din2piso[1],0.025,6.344,-6.319,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_11_nibble_0/O1[1],0.025,6.344,-6.319,VIOLATED
SRAM,NET,bit_secure_9_slice_4_t_din2piso[2],0.025,6.343,-6.318,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_4_nibble_0/O1[2],0.025,6.343,-6.318,VIOLATED
SRAM,NET,bit_secure_14_slice_20_t_din2piso[15],0.025,6.340,-6.315,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_20_nibble_1/O2[3],0.025,6.340,-6.315,VIOLATED
SRAM,NET,bit_secure_2_slice_20_t_din2piso[4],0.025,6.339,-6.314,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_20_nibble_0/O2[0],0.025,6.339,-6.314,VIOLATED
SRAM,NET,bit_secure_2_slice_19_t_din2piso[5],0.025,6.338,-6.313,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_19_nibble_0/O2[1],0.025,6.338,-6.313,VIOLATED
SRAM,NET,bit_secure_4_slice_27_t_din2piso[8],0.025,6.337,-6.312,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_27_nibble_1/O1[0],0.025,6.337,-6.312,VIOLATED
SRAM,NET,bit_secure_8_slice_27_t_din2piso[11],0.025,6.337,-6.312,VIOLATED
